date,1-Month Treasury Constant Maturity Rate_Log_delta,3-Month Treasury Bill: Secondary Market Rate_Log_delta,1-Year Treasury Constant Maturity Rate_Log_delta,2-Year Treasury Constant Maturity Rate_Log_delta,5-Year Treasury Constant Maturity Rate_Log_delta,10-Year Treasury Constant Maturity Rate_Log_delta,Federal Funds Effective Rate_Log_delta,Commercial Paper Interest Rate_Log_delta,ICE BofA US High Yield Index Effective Yield_Log_delta,ICE BofA US High Yield Index Option-Adjusted Spread (OAS)_Log_delta,10-Year Treasury Constant Maturity Minus 2-Year Treasury Constant Maturity_Log_delta,10-Year Treasury Constant Maturity Minus Federal Funds Rate_Log_delta,10-Year Treasury Constant Maturity Minus 3-Month Treasury Constant Maturity_Log_delta,U.S. Dollars to Euro Spot Exchange Rate_Log_delta,Crude Oil Prices: West Texas Intermediate (WTI)_Log_delta,Crude Oil Prices: Brent - Europe_Log_delta,CBOE NASDAQ 100 Volatility Index_Log_delta,CBOE DJIA Volatility Index_Log_delta,VIX Volatility Index_Log_delta,Nasdaq Composite Index_Log_delta,NASDAQ 100 Index_Log_delta,Wilshire 5000 Total Market Index_Log_delta,Moody's Seasoned Aaa Corporate Bond Yield_Log_delta,Moody's Seasoned Baa Corporate Bond Yield_Log_delta,Nominal Broad U.S. Dollar Index_Log_delta,Wilshire 5000 to GDP Ratio_Log_delta,SPGSCI_Log_delta,open_Log_delta,high_Log_delta,low_Log_delta,close_Log_delta,adj close_Log_delta,volume_Log_delta,close,Consumer Price Index (CPI)_Log_delta,Retail Sales_Log_delta,Industrial Production_Log_delta,Nonfarm Payrolls_Log_delta,Personal Income_Log_delta,Personal Consumption Expenditures (PCE)_Log_delta,Business Inventories_Log_delta,Consumer Credit_Log_delta,Construction Spending_Log_delta,Money Supply (M2)_Log_delta,Consumer Price Index: All Items: Total for United States_Log_delta,Equity Market Volatility Tracker: Macroeconomic News and Outlook: Other Financial Indicators_Log_delta,Equity Market Volatility Tracker: Exchange Rates_Log_delta,Equity Market Volatility Tracker: Housing And Land Management_Log_delta,Equity Market Volatility Tracker: Competition Matters_Log_delta,Equity Market Volatility Tracker: Government Sponsored Enterprises_Log_delta,Equity Market Volatility Tracker: Taxes_Log_delta,Equity Market Volatility Tracker: Competition Policy_Log_delta,Equity Market Volatility Tracker: Labor Disputes_Log_delta,Equity Market Volatility Tracker: Intellectual Property Matters_Log_delta,Monetary Base; Total_Log_delta,Monetary Base; Currency in Circulation_Log_delta,Swiss Monetary Base Aggregate_Log_delta,Currency in Circulation_Log_delta,"All Employees, Private Service-Providing_Log_delta",Continued Claims (Insured Unemployment)_Log_delta,Real personal consumption expenditures (chain-type quantity index)_Log_delta,Market Value of Marketable Treasury Debt_Log_delta,Coincident Economic Activity Index for the United States_Log_delta,Total Construction Spending: Total Construction in the United States_Log_delta,Industrial Production: Manufacturing: Durable Goods: Semiconductor and Other Electronic Component (NAICS = 3344)_Log_delta,Manufacturers Inventories_Log_delta,Manufacturers Sales_Log_delta,Advance Retail Sales: Retail Trade_Log_delta,Advance Real Retail and Food Services Sales_Log_delta,Advance Retail Sales: Retail Trade and Food Services_Log_delta,Retail Sales: Retail Trade_Log_delta,Retailers Inventories_Log_delta,Real Manufacturing and Trade Industries Sales_Log_delta,Merchant Wholesalers Inventories_Log_delta,S&P CoreLogic Case-Shiller U.S. National Home Price Index_Log_delta,Producer Price Index by Industry: Total Manufacturing Industries_Log_delta,GDP_Log_delta,Real Gross Domestic Product_Log_delta,Real gross domestic product per capita_Log_delta,Real Potential Gross Domestic Product_Log_delta,Federal government current expenditures: Interest payments_Log_delta,Federal government current tax receipts_Log_delta,Federal Government: Current Expenditures_Log_delta,Corporate Profits After Tax (without IVA and CCAdj)_Log_delta,Federal Debt: Total Public Debt_Log_delta
7/16/2010,-0.003241494,0,0.001759015,0,-0.009188426,-0.00555557,0,0,0,0.001684211,-0.005376357,-0.003992021,-0.003831422,0.002684843,-0.002402017,0.000149072,0.003458615,0.013529939,0.012319117,-0.004344573,-0.002915518,-0.005010776,-0.001387925,-0.002143624,0.005924621,-0.012558347,-0.004454043,0.000123376,-3.22E-05,0.000172852,0.000122186,0.000122186,-0.017509196,1.376000047,0.001687841,0.001487502,0.005265698,-0.001188128,0.001463041,0.001787971,0.005442315,0.00045409,-0.011148582,0.00041678,0.000191207,0.024817548,-0.024218226,-0.024068346,-0.061665759,-0.031782657,0.052182982,0.064229174,-0.146088437,0.036752797,-0.001052981,0.001484725,-0.003590053,0.001294669,0.0011535,-0.002465731,0.002290839,0.002124802,0.001308778,-0.011148582,0.005375948,0.005918643,0.008006775,0.001487502,0.001206103,0.001501068,0.001487502,0.004734882,0.008234289,0.005488838,-0.000454921,-0.000499082,0.005460757,0.007041648,0.00750524,0.003536781,0.014871558,0.012851814,0.004890676,0.021001178,0.009244956
7/19/2010,0.00162206,0.003558723,0,0,0.004604766,0.004169568,0,-0.001780944,0.000832986,0,0.004034975,0.002995509,0.000959233,0.004527222,0.001928837,0.003670093,0.00436381,-0.003909224,-0.003093242,0.001191781,0.000874,0.000980642,0.00415801,0.003213715,0.00184175,0.002423292,0.001430033,0.000108753,0.000153078,0.000143198,0.000206867,0.000206867,-0.002131034,1.460667014,0.001687841,0.001487502,0.005265698,-0.001188128,0.001463041,0.001787971,0.005442315,0.00045409,-0.011148582,0.00041678,0.000191207,0.024817548,-0.024218226,-0.024068346,-0.061665759,-0.031782657,0.052182982,0.064229174,-0.146088437,0.036752797,-0.001052981,0.001484725,-0.003590053,0.001294669,0.0011535,-0.002465731,0.002290839,0.002124802,0.001308778,-0.011148582,0.005375948,0.005918643,0.008006775,0.001487502,0.001206103,0.001501068,0.001487502,0.004734882,0.008234289,0.005488838,-0.000454921,-0.000499082,0.005460757,0.007041648,0.00750524,0.003536781,0.014871558,0.012851814,0.004890676,0.021001178,0.009244956
7/20/2010,0.001619434,-0.001777778,-0.001759015,0,-0.003067487,-0.001387925,-0.001813237,-0.001784122,-0.000416406,0.000841043,-0.001343184,0,0,-0.005972011,0.002667163,9.90E-05,-0.023653277,-0.014466006,-0.022829998,0.001505404,0.001182004,0.002036661,-0.002770085,-0.00643779,-0.001151897,0.005266415,0.002588005,7.79E-05,-6.44E-05,-0.000143198,-0.000262257,-0.000262257,-0.010519095,1.353332996,0.001687841,0.001487502,0.005265698,-0.001188128,0.001463041,0.001787971,0.005442315,0.00045409,-0.011148582,0.00041678,0.000191207,0.024817548,-0.024218226,-0.024068346,-0.061665759,-0.031782657,0.052182982,0.064229174,-0.146088437,0.036752797,-0.001052981,0.001484725,-0.003590053,0.001294669,0.0011535,-0.002465731,0.002290839,0.002124802,0.001308778,-0.011148582,0.005375948,0.005918643,0.008006775,0.001487502,0.001206103,0.001501068,0.001487502,0.004734882,0.008234289,0.005488838,-0.000454921,-0.000499082,0.005460757,0.007041648,0.00750524,0.003536781,0.014871558,0.012851814,0.004890676,0.021001178,0.009244956
7/21/2010,0,0,0,-0.005352377,-0.007710138,-0.011173301,0,-0.001787311,-0.00291971,-0.001682794,-0.006743114,-0.008008051,-0.007699749,-0.009025426,-0.003546522,-0.002775852,0.017331053,0.022053296,0.019172065,-0.002182519,-0.001291488,-0.002232712,-0.009756175,-0.009735069,-0.00177652,-0.005582001,-0.002619996,-0.000193151,-0.00015309,-9.05E-05,-1.30E-05,-1.30E-05,-0.009203046,1.34800005,0.001687841,0.001487502,0.005265698,-0.001188128,0.001463041,0.001787971,0.005442315,0.00045409,-0.011148582,0.00041678,0.000191207,0.024817548,-0.024218226,-0.024068346,-0.061665759,-0.031782657,0.052182982,0.064229174,-0.146088437,0.036752797,-0.001052981,0.001484725,-0.003590053,0.001294669,0.0011535,-0.002465731,0.002290839,0.002124802,0.001308778,-0.011148582,0.005375948,0.005918643,0.008006775,0.001487502,0.001206103,0.001501068,0.001487502,0.004734882,0.008234289,0.005488838,-0.000454921,-0.000499082,0.005460757,0.007041648,0.00750524,0.003536781,0.014871558,0.012851814,0.004890676,0.021001178,0.009244956
7/22/2010,-0.001619434,0,0,0.003571432,0.004633213,0.008391658,0,-0.001790511,-0.002509412,-0.003374107,0.005398124,0.006012042,0.005780363,0.008818857,0.009228451,0.00909187,-0.01721373,-0.01534223,-0.011279365,0.003632414,0.002529463,0.003952806,0.01252626,0.005420067,-0.006488747,0.009973698,0.014536027,-2.60E-05,5.64E-05,0.000143211,0.000127065,0.000127065,-0.004768081,1.399999976,0.001687841,0.001487502,0.005265698,-0.001188128,0.001463041,0.001787971,0.005442315,0.00045409,-0.011148582,0.00041678,0.000191207,0.024817548,-0.024218226,-0.024068346,-0.061665759,-0.031782657,0.052182982,0.064229174,-0.146088437,0.036752797,-0.001052981,0.001484725,-0.003590053,0.001294669,0.0011535,-0.002465731,0.002290839,0.002124802,0.001308778,-0.011148582,0.005375948,0.005918643,0.008006775,0.001487502,0.001206103,0.001501068,0.001487502,0.004734882,0.008234289,0.005488838,-0.000454921,-0.000499082,0.005460757,0.007041648,0.00750524,0.003536781,0.014871558,0.012851814,0.004890676,0.021001178,0.009244956
7/23/2010,0,0,0,0,0.009202519,0.008321823,0.001813237,0,-0.000837872,-0.00338553,0.008042939,0.004982571,0.005747142,-0.003000054,-0.001106955,-0.001575269,-0.012513444,-0.014023307,-0.013113459,0.001458924,0.000677119,0.001678147,0.005517255,0.004315001,0.000573151,0.00433135,-0.002051663,0.000112002,5.00E-05,0.000113566,4.72E-05,4.72E-05,-0.004945748,1.419332981,0.001687841,0.001487502,0.005265698,-0.001188128,0.001463041,0.001787971,0.005442315,0.00045409,-0.011148582,0.00041678,0.000191207,0.024817548,-0.024218226,-0.024068346,-0.061665759,-0.031782657,0.052182982,0.064229174,-0.146088437,0.036752797,-0.001052981,0.001484725,-0.003590053,0.001294669,0.0011535,-0.002465731,0.002290839,0.002124802,0.001308778,-0.011148582,0.005375948,0.005918643,0.008006775,0.001487502,0.001206103,0.001501068,0.001487502,0.004734882,0.008234289,0.005488838,-0.000454921,-0.000499082,0.005460757,0.007041648,0.00750524,0.003536781,0.014871558,0.012851814,0.004890676,0.021001178,0.009244956
7/26/2010,0,0,0.003514942,0.003558723,0.001525553,0.001380262,0,0.001790511,-0.002097756,-0.002121792,-0.001336006,0.000993542,0.000954654,0.011229706,0.000838715,0.003098947,-0.000594142,-0.006694212,-0.008456227,0.001665445,0.00082758,0.002142371,0,-0.002155173,-0.007529373,0.005258127,-2.10E-05,5.03E-05,-9.67E-06,-0.000125089,-5.54E-05,-5.54E-05,0.004368218,1.396667004,0.001687841,0.001487502,0.005265698,-0.001188128,0.001463041,0.001787971,0.005442315,0.00045409,-0.011148582,0.00041678,0.000191207,0.024817548,-0.024218226,-0.024068346,-0.061665759,-0.031782657,0.052182982,0.064229174,-0.146088437,0.036752797,-0.001052981,0.001484725,-0.003590053,0.001294669,0.0011535,-0.002465731,0.002290839,0.002124802,0.001308778,-0.011148582,0.005375948,0.005918643,0.008006775,0.001487502,0.001206103,0.001501068,0.001487502,0.004734882,0.008234289,0.005488838,-0.000454921,-0.000499082,0.005460757,0.007041648,0.00750524,0.003536781,0.014871558,0.012851814,0.004890676,0.021001178,0.009244956
7/27/2010,0.001619434,-0.001780944,0.001752849,0.00531445,0.009104767,0.006872879,0,-0.001790511,-0.00252313,-0.004683849,0.002670229,0.004952957,0.005708864,0,-0.004941768,-0.011757867,0.002611587,0.00145422,0.005264977,-0.000505024,-8.76E-05,-0.000350256,0.009582551,0.003231021,5.27E-05,-0.001087023,-0.007262024,-9.58E-05,-5.16E-05,-6.58E-06,-6.52E-05,-6.52E-05,-0.00492089,1.370000005,0.001687841,0.001487502,0.005265698,-0.001188128,0.001463041,0.001787971,0.005442315,0.00045409,-0.011148582,0.00041678,0.000191207,0.024817548,-0.024218226,-0.024068346,-0.061665759,-0.031782657,0.052182982,0.064229174,-0.146088437,0.036752797,-0.001052981,0.001484725,-0.003590053,0.001294669,0.0011535,-0.002465731,0.002290839,0.002124802,0.001308778,-0.011148582,0.005375948,0.005918643,0.008006775,0.001487502,0.001206103,0.001501068,0.001487502,0.004734882,0.008234289,0.005488838,-0.000454921,-0.000499082,0.005460757,0.007041648,0.00750524,0.003536781,0.014871558,0.012851814,0.004890676,0.021001178,0.009244956
7/28/2010,-0.001619434,0,0,-0.007092228,-0.01063032,-0.006872879,0.001809955,0,-0.00084246,0.001705757,-0.001334223,-0.005946499,-0.004755121,0.001535548,-0.001348936,0.005649173,0.00826451,0.00868119,0.012027831,-0.001464034,-0.000892152,-0.001324297,-0.006835297,-0.003231021,-0.000150184,-0.003472998,0.001282865,-5.84E-05,-4.51E-05,4.11E-05,2.77E-05,2.77E-05,-0.00248999,1.381332994,0.001687841,0.001487502,0.005265698,-0.001188128,0.001463041,0.001787971,0.005442315,0.00045409,-0.011148582,0.00041678,0.000191207,0.024817548,-0.024218226,-0.024068346,-0.061665759,-0.031782657,0.052182982,0.064229174,-0.146088437,0.036752797,-0.001052981,0.001484725,-0.003590053,0.001294669,0.0011535,-0.002465731,0.002290839,0.002124802,0.001308778,-0.011148582,0.005375948,0.005918643,0.008006775,0.001487502,0.001206103,0.001501068,0.001487502,0.004734882,0.008234289,0.005488838,-0.000454921,-0.000499082,0.005460757,0.007041648,0.00750524,0.003536781,0.014871558,0.012851814,0.004890676,0.021001178,0.009244956
7/29/2010,0,0,0,-0.003565066,-0.007662873,0,-0.001809955,0.003577821,-0.000421496,0.000425985,0.002666668,0.000993542,0,0.00672854,0.004175793,0.009540743,0.001762115,0.00276656,-0.001354402,-0.000796261,-0.000679429,-0.000662807,0.00547197,0,-0.002934083,-0.001627223,0.008881804,3.57E-05,-3.22E-06,-8.39E-05,-6.03E-05,-6.03E-05,0.002429651,1.356667042,0.001687841,0.001487502,0.005265698,-0.001188128,0.001463041,0.001787971,0.005442315,0.00045409,-0.011148582,0.00041678,0.000191207,0.024817548,-0.024218226,-0.024068346,-0.061665759,-0.031782657,0.052182982,0.064229174,-0.146088437,0.036752797,-0.001052981,0.001484725,-0.003590053,0.001294669,0.0011535,-0.002465731,0.002290839,0.002124802,0.001308778,-0.011148582,0.005375948,0.005918643,0.008006775,0.001487502,0.001206103,0.001501068,0.001487502,0.004734882,0.008234289,0.005488838,-0.000454921,-0.000499082,0.005460757,0.007041648,0.00750524,0.003536781,0.014871558,0.012851814,0.004890676,0.021001178,0.009244956
7/30/2010,-0.00162206,0,-0.001752849,-0.007168489,-0.015504187,-0.012491488,-0.001813237,-0.003577821,-0.000421674,0.003825722,-0.006680052,-0.007976114,-0.008616616,0.000507898,0.001846599,-0.005398521,-0.007776639,-0.006430177,-0.007140863,0.000186284,0.000204098,7.80E-05,-0.01373648,-0.010846093,-0.006301554,0.000368368,0.006698676,-9.25E-05,-7.09E-05,-7.41E-05,-6.68E-05,-6.68E-05,-0.003088698,1.329332948,0.001687841,0.001487502,0.005265698,-0.001188128,0.001463041,0.001787971,0.005442315,0.00045409,-0.011148582,0.00041678,0.000191207,0.024817548,-0.024218226,-0.024068346,-0.061665759,-0.031782657,0.052182982,0.064229174,-0.146088437,0.036752797,-0.001052981,0.001484725,-0.003590053,0.001294669,0.0011535,-0.002465731,0.002290839,0.002124802,0.001308778,-0.011148582,0.005375948,0.005918643,0.008006775,0.001487502,0.001206103,0.001501068,0.001487502,0.004734882,0.008234289,0.005488838,-0.000454921,-0.000499082,0.005460757,0.007041648,0.00750524,0.003536781,0.014871558,0.012851814,0.004890676,0.021001178,0.009244956
8/2/2010,0,0.001780944,-0.001755927,0.001796946,0.00623055,0.00695897,0.001813237,0.008920666,0.00084317,-0.001273615,0.005347606,0.003996009,0.003838776,0.010606696,0.008018217,0.021565884,-0.012378163,-0.014000341,-0.017094433,0.002512988,0.001928046,0.003698013,0.011004238,0.004352564,-0.009647671,0.008810579,0.01253304,4.87E-05,8.54E-05,0.000128395,0.000159653,0.000159653,0.004752409,1.394667029,0.001687841,0.001487502,0.005265698,-0.001188128,0.001463041,0.001787971,0.005442315,0.00045409,-0.011148582,0.00041678,0.000191207,0.024817548,-0.024218226,-0.024068346,-0.061665759,-0.031782657,0.052182982,0.064229174,-0.146088437,0.036752797,-0.001052981,0.001484725,-0.003590053,0.001294669,0.0011535,-0.002465731,0.002290839,0.002124802,0.001308778,-0.011148582,0.005375948,0.005918643,0.008006775,0.001487502,0.001206103,0.001501068,0.001487502,0.004734882,0.008234289,0.005488838,-0.000454921,-0.000499082,0.005460757,0.007041648,0.00750524,0.003536781,0.014871558,0.012851814,0.004890676,0.021001178,0.009244956
8/3/2010,0.00162206,0,-0.001759015,-0.005400553,-0.014073727,-0.00695897,0,0,-0.00210926,0.000424719,-0.002670229,-0.004997512,-0.004800777,0.006510114,0.004217104,0.008010596,0.001555676,0.005623679,0.007148653,-0.000731119,-0.000395335,-0.000932945,-0.006863445,-0.003262646,-0.003301168,-0.00241047,0.004163512,8.12E-05,0.00015792,8.07E-05,0.000167768,0.000167768,0.008307966,1.463333011,0.001687841,0.001487502,0.005265698,-0.001188128,0.001463041,0.001787971,0.005442315,0.00045409,-0.011148582,0.00041678,0.000191207,0.024817548,-0.024218226,-0.024068346,-0.061665759,-0.031782657,0.052182982,0.064229174,-0.146088437,0.036752797,-0.001052981,0.001484725,-0.003590053,0.001294669,0.0011535,-0.002465731,0.002290839,0.002124802,0.001308778,-0.011148582,0.005375948,0.005918643,0.008006775,0.001487502,0.001206103,0.001501068,0.001487502,0.004734882,0.008234289,0.005488838,-0.000454921,-0.000499082,0.005460757,0.007041648,0.00750524,0.003536781,0.014871558,0.012851814,0.004890676,0.021001178,0.009244956
8/4/2010,0,0,0.001759015,0.005400553,0.010963305,0.005571045,0,-0.001777778,-0.000844951,-0.002551022,0.001336006,0.004000005,0.003842464,-0.008119124,-9.94E-05,0.000764124,-0.004674306,-0.001346802,-0.004837047,0.001237772,0.000957234,0.00120489,0.002751033,0.002176279,0.002095852,0.003072623,0.003257024,0.000154189,3.71E-05,4.94E-06,-0.000112386,-0.000112386,-0.005139752,1.417333007,0.001687841,0.001487502,0.005265698,-0.001188128,0.001463041,0.001787971,0.005442315,0.00045409,-0.011148582,0.00041678,0.000191207,0.024817548,-0.024218226,-0.024068346,-0.061665759,-0.031782657,0.052182982,0.064229174,-0.146088437,0.036752797,-0.001052981,0.001484725,-0.003590053,0.001294669,0.0011535,-0.002465731,0.002290839,0.002124802,0.001308778,-0.011148582,0.005375948,0.005918643,0.008006775,0.001487502,0.001206103,0.001501068,0.001487502,0.004734882,0.008234289,0.005488838,-0.000454921,-0.000499082,0.005460757,0.007041648,0.00750524,0.003536781,0.014871558,0.012851814,0.004890676,0.021001178,0.009244956
8/5/2010,0,-0.001780944,-0.001759015,-0.005400553,-0.007818648,-0.005571045,0,-0.001780944,-0.000422744,0.000851064,-0.001336006,-0.004000005,-0.002880463,-0.000100649,-0.001625127,-0.004114051,0.000600492,-0.001798562,-0.001270722,-0.000648636,-0.000233857,-0.000388515,-0.004129393,-0.001087548,-0.001810702,-0.001077588,-0.001596461,-6.65E-05,-0.000101514,-0.000131676,-0.000131948,-0.000131948,-0.001897447,1.363332987,0.001687841,0.001487502,0.005265698,-0.001188128,0.001463041,0.001787971,0.005442315,0.00045409,-0.011148582,0.00041678,0.000191207,0.024817548,-0.024218226,-0.024068346,-0.061665759,-0.031782657,0.052182982,0.064229174,-0.146088437,0.036752797,-0.001052981,0.001484725,-0.003590053,0.001294669,0.0011535,-0.002465731,0.002290839,0.002124802,0.001308778,-0.011148582,0.005375948,0.005918643,0.008006775,0.001487502,0.001206103,0.001501068,0.001487502,0.004734882,0.008234289,0.005488838,-0.000454921,-0.000499082,0.005460757,0.007041648,0.00750524,0.003536781,0.014871558,0.012851814,0.004890676,0.021001178,0.009244956
8/6/2010,-0.00162206,0,-0.003527341,-0.005429878,-0.009463793,-0.011236073,-0.001813237,0,-0.000846024,0.002548854,-0.006706933,-0.007038742,-0.007722046,0.012503289,-0.004424418,-0.007795997,-0.005176057,-0.00530206,-0.004170051,-0.000283409,-0.000113922,-0.000621939,-0.009702086,-0.007646132,-0.000969445,-0.001577674,-0.008671415,-0.000233744,-0.000224012,-8.72E-05,-0.000140111,-0.000140111,-0.000883346,1.305999994,0.001687841,0.001487502,0.005265698,-0.001188128,0.001463041,0.001787971,0.005442315,0.00045409,-0.011148582,0.00041678,0.000191207,0.024817548,-0.024218226,-0.024068346,-0.061665759,-0.031782657,0.052182982,0.064229174,-0.146088437,0.036752797,-0.001052981,0.001484725,-0.003590053,0.001294669,0.0011535,-0.002465731,0.002290839,0.002124802,0.001308778,-0.011148582,0.005375948,0.005918643,0.008006775,0.001487502,0.001206103,0.001501068,0.001487502,0.004734882,0.008234289,0.005488838,-0.000454921,-0.000499082,0.005460757,0.007041648,0.00750524,0.003536781,0.014871558,0.012851814,0.004890676,0.021001178,0.009244956
8/9/2010,0,0,0.001765226,0.007233305,0.004743092,0,0,-0.001784122,-0.00042328,-0.001273615,-0.005398124,0,0,-0.004083874,0.002630398,0.001255311,0.001567682,0.000565387,0.004632319,0.001062832,0.000676187,0.001088139,0.001391789,0.001095891,0.001617212,0.002637786,0.002651585,-3.25E-05,-2.90E-05,-1.15E-05,1.63E-06,1.63E-06,0.001151611,1.30666697,0.001687841,0.001487502,0.005265698,-0.001188128,0.001463041,0.001787971,0.005442315,0.00045409,-0.011148582,0.00041678,0.000191207,0.024817548,-0.024218226,-0.024068346,-0.061665759,-0.031782657,0.052182982,0.064229174,-0.146088437,0.036752797,-0.001052981,0.001484725,-0.003590053,0.001294669,0.0011535,-0.002465731,0.002290839,0.002124802,0.001308778,-0.011148582,0.005375948,0.005918643,0.008006775,0.001487502,0.001206103,0.001501068,0.001487502,0.004734882,0.008234289,0.005488838,-0.000454921,-0.000499082,0.005460757,0.007041648,0.00750524,0.003536781,0.014871558,0.012851814,0.004890676,0.021001178,0.009244956
8/10/2010,0.00162206,0,-0.001765226,-0.003610112,-0.012698583,-0.009936207,0,0.001784122,0.000846382,0.00254561,-0.006788892,-0.007088637,-0.006806054,-0.014679532,-0.004065046,-0.00799326,0.007084138,0.003610927,0.002653899,-0.001760891,-0.000876545,-0.001360359,0.00277778,0.003280484,0.010841896,-0.003505929,-0.006388073,-4.06E-05,-5.32E-05,-0.000103718,-9.29E-05,-9.29E-05,0.007588848,1.268666983,0.001687841,0.001487502,0.005265698,-0.001188128,0.001463041,0.001787971,0.005442315,0.00045409,-0.011148582,0.00041678,0.000191207,0.024817548,-0.024218226,-0.024068346,-0.061665759,-0.031782657,0.052182982,0.064229174,-0.146088437,0.036752797,-0.001052981,0.001484725,-0.003590053,0.001294669,0.0011535,-0.002465731,0.002290839,0.002124802,0.001308778,-0.011148582,0.005375948,0.005918643,0.008006775,0.001487502,0.001206103,0.001501068,0.001487502,0.004734882,0.008234289,0.005488838,-0.000454921,-0.000499082,0.005460757,0.007041648,0.00750524,0.003536781,0.014871558,0.012851814,0.004890676,0.021001178,0.009244956
8/11/2010,0,0,0,0.003610112,-0.003200003,-0.010035927,-0.001816531,-0.003571432,0.004642338,0.007598179,-0.012337374,-0.006116227,-0.006852694,-0.020051823,-0.00720428,-0.010069988,0.039183898,0.035518476,0.034208795,-0.004244542,-0.002969339,-0.004990847,-0.015374167,-0.009873915,0.010940082,-0.012745866,-0.009942076,-0.000155871,-0.000124123,-0.000159714,-0.000184148,-0.000184148,-0.007834349,1.19333303,0.001687841,0.001487502,0.005265698,-0.001188128,0.001463041,0.001787971,0.005442315,0.00045409,-0.011148582,0.00041678,0.000191207,0.024817548,-0.024218226,-0.024068346,-0.061665759,-0.031782657,0.052182982,0.064229174,-0.146088437,0.036752797,-0.001052981,0.001484725,-0.003590053,0.001294669,0.0011535,-0.002465731,0.002290839,0.002124802,0.001308778,-0.011148582,0.005375948,0.005918643,0.008006775,0.001487502,0.001206103,0.001501068,0.001487502,0.004734882,0.008234289,0.005488838,-0.000454921,-0.000499082,0.005460757,0.007041648,0.00750524,0.003536781,0.014871558,0.012851814,0.004890676,0.021001178,0.009244956
8/12/2010,0,0.001780944,0,0.001800181,0.006389798,0.0028777,0.001816531,0,0.003782312,0.0021004,0.00137836,0.001021972,0.000981836,-0.003415976,-0.008137676,-0.005913095,0.008363456,0.008443436,0.003779042,-0.001140063,-0.000729625,-0.000860316,0.00140746,0.003302149,0.002194736,-0.002157255,-0.006746611,-0.000144526,-0.000158,-7.58E-05,-4.89E-05,-4.89E-05,-0.001734854,1.173333049,0.001687841,0.001487502,0.005265698,-0.001188128,0.001463041,0.001787971,0.005442315,0.00045409,-0.011148582,0.00041678,0.000191207,0.024817548,-0.024218226,-0.024068346,-0.061665759,-0.031782657,0.052182982,0.064229174,-0.146088437,0.036752797,-0.001052981,0.001484725,-0.003590053,0.001294669,0.0011535,-0.002465731,0.002290839,0.002124802,0.001308778,-0.011148582,0.005375948,0.005918643,0.008006775,0.001487502,0.001206103,0.001501068,0.001487502,0.004734882,0.008234289,0.005488838,-0.000454921,-0.000499082,0.005460757,0.007041648,0.00750524,0.003536781,0.014871558,0.012851814,0.004890676,0.021001178,0.009244956
8/13/2010,-0.00162206,-0.001780944,0.001765226,-0.001800181,-0.001593626,-0.008658063,0.001813237,0,0.000419375,0.001677149,-0.006910878,-0.007175838,-0.004918849,-0.010318503,-0.000983701,-0.00739109,0.005007408,0.003336027,0.00564192,-0.001043713,-0.000739005,-0.000743596,-0.008474627,-0.005509656,0.003014525,-0.001875771,-0.002333032,6.17E-05,8.87E-05,4.45E-05,0.000117342,0.000117342,-0.000928879,1.221333027,0.001687841,0.001487502,0.005265698,-0.001188128,0.001463041,0.001787971,0.005442315,0.00045409,-0.011148582,0.00041678,0.000191207,0.024817548,-0.024218226,-0.024068346,-0.061665759,-0.031782657,0.052182982,0.064229174,-0.146088437,0.036752797,-0.001052981,0.001484725,-0.003590053,0.001294669,0.0011535,-0.002465731,0.002290839,0.002124802,0.001308778,-0.011148582,0.005375948,0.005918643,0.008006775,0.001487502,0.001206103,0.001501068,0.001487502,0.004734882,0.008234289,0.005488838,-0.000454921,-0.000499082,0.005460757,0.007041648,0.00750524,0.003536781,0.014871558,0.012851814,0.004890676,0.021001178,0.009244956
8/16/2010,0.00162206,0.001780944,-0.001765226,-0.005420067,-0.011227063,-0.014598799,0.001809955,0.001787311,-0.002098637,0.001674341,-0.009756175,-0.011381395,-0.010907396,0.007410921,-0.000746902,-0.002891905,-0.011302135,-0.006034501,-0.001545595,0.000521682,0.000149835,0.000156593,-0.022956532,-0.016713481,-0.004967546,0.000470665,-0.002285469,4.38E-05,5.64E-05,9.88E-05,7.50E-05,7.50E-05,-0.002419131,1.251999974,0.001687841,0.001487502,0.005265698,-0.001188128,0.001463041,0.001787971,0.005442315,0.00045409,-0.011148582,0.00041678,0.000191207,0.024817548,-0.024218226,-0.024068346,-0.061665759,-0.031782657,0.052182982,0.064229174,-0.146088437,0.036752797,-0.001052981,0.001484725,-0.003590053,0.001294669,0.0011535,-0.002465731,0.002290839,0.002124802,0.001308778,-0.011148582,0.005375948,0.005918643,0.008006775,0.001487502,0.001206103,0.001501068,0.001487502,0.004734882,0.008234289,0.005488838,-0.000454921,-0.000499082,0.005460757,0.007041648,0.00750524,0.003536781,0.014871558,0.012851814,0.004890676,0.021001178,0.009244956
